"","Country","Country_code","Series","Series_code","Year","Number"
"1848","Philippines","PHL","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","995","0"
"1849","Philippines","PHL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","995","398.521026054391"
"1850","Philippines","PHL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","995","18.277423583388"
"1851","Philippines","PHL","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","995","44.0999984741211"
"1852","Philippines","PHL","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","995","15.6000003814697"
"1853","Philippines","PHL","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","995","40.2999992370605"
"1854","Philippines","PHL","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","995","0"
"1855","Philippines","PHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","995","36.3572830571195"
"1856","Philippines","PHL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","995","-1079000000"
"1857","Philippines","PHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","995","1061.34789866757"
"1858","Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","995","2886.99602096668"
"1859","Philippines","PHL","GINI index (World Bank estimate)","SI.POV.GINI","995","0"
"1860","Philippines","PHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","995","8.39999961853027"
"1861","Singapore","SGP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","995","0"
"1862","Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","995","21992.529437324"
"1863","Singapore","SGP","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","995","0"
"1864","Singapore","SGP","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","995","0"
"1865","Singapore","SGP","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","995","0.15518915345737"
"1866","Singapore","SGP","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","995","0"
"1867","Singapore","SGP","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","995","4.8"
"1868","Singapore","SGP","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","995","0"
"1869","Singapore","SGP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","995","6069.21934591685"
"1870","Singapore","SGP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","995","1.10142060780435"
"1871","Singapore","SGP","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","995","0.200000002980232"
"1872","Singapore","SGP","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","995","31"
"1873","Singapore","SGP","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","995","68.8000030517578"
"1874","Singapore","SGP","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","995","0"
"1875","Singapore","SGP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","995","181.221638639441"
"1876","Singapore","SGP","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","995","-4463391833.49502"
"1877","Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","995","24936.8308288424"
"1878","Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","995","32707.7038536393"
"1879","Singapore","SGP","GINI index (World Bank estimate)","SI.POV.GINI","995","0"
"1880","Singapore","SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","995","2.20000004768372"
"1881","Thailand","THA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","995","0"
"1882","Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","995","2414.96425298121"
"1883","Thailand","THA","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","995","0"
"1884","Thailand","THA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","995","0"
"1885","Thailand","THA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","995","9.08275281089356"
"1886","Thailand","THA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","995","0.933551527848223"
"1887","Thailand","THA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","995","6.357"
"1888","Thailand","THA","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","995","0"
"1889","Thailand","THA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","995","1251.94696076537"
"1890","Thailand","THA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","995","0.360875591573742"
"1891","Thailand","THA","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","995","51.5999984741211"
"1892","Thailand","THA","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","995","18.8999996185303"
"1893","Thailand","THA","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","995","29.3999996185303"
"1894","Thailand","THA","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","995","4"
"1895","Thailand","THA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","995","41.5323943020797"
"1896","Thailand","THA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","995","-1182374911.55016"
"1897","Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","995","2856.24639161311"
"1898","Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","995","6866.02078299697"
"1899","Thailand","THA","GINI index (World Bank estimate)","SI.POV.GINI","995","0"
"1900","Thailand","THA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","995","1.20000004768372"
"1901","Vietnam","VNM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","995","0"
"1902","Vietnam","VNM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","995","252.748608066447"
"1903","Vietnam","VNM","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","995","0"
"1904","Vietnam","VNM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","995","0"
"1905","Vietnam","VNM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","995","27.1826902624272"
"1906","Vietnam","VNM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","995","4.15829229881664"
"1907","Vietnam","VNM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","995","5.858"
"1908","Vietnam","VNM","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","995","0"
"1909","Vietnam","VNM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","995","159.301623018105"
"1910","Vietnam","VNM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","995","0"
"1911","Vietnam","VNM","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","995","0"
"1912","Vietnam","VNM","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","995","0"
"1913","Vietnam","VNM","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","995","0"
"1914","Vietnam","VNM","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","995","0"
"1915","Vietnam","VNM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","995","32.8128561801646"
"1916","Vietnam","VNM","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","995","0"
"1917","Vietnam","VNM","GDP per capita (current US$)","NY.GDP.PCAP.CD","995","288.020277990281"
"1918","Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","995","1488.64604361805"
"1919","Vietnam","VNM","GINI index (World Bank estimate)","SI.POV.GINI","995","0"
"1920","Vietnam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","995","2.09999990463257"
"1921","China","CHN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","000","98"
"1922","China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","000","819.904559843281"
"1923","China","CHN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","000","0"
"1924","China","CHN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","000","90.9202117919922"
"1925","China","CHN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","000","14.6762917069289"
"1926","China","CHN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","000","2.2515266508044"
"1927","China","CHN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","000","6.45"
"1928","China","CHN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","000","0"
"1929","China","CHN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","000","993.430457492011"
"1930","China","CHN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","000","0.234009877959499"
"1931","China","CHN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","000","46.2999992370605"
"1932","China","CHN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","000","17.2999992370605"
"1933","China","CHN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","000","12.6999998092651"
"1934","China","CHN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","000","0"
"1935","China","CHN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","000","21.2356734933422"
"1936","China","CHN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","000","-37483300000"
"1937","China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","000","959.372108105392"
"1938","China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","000","2933.31501967982"
"1939","China","CHN","GINI index (World Bank estimate)","SI.POV.GINI","000","0"
"1940","China","CHN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","000","4.5"
"1941","Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","000","87.6"
"1942","Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","000","603.46114633747"
"1943","Indonesia","IDN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","000","0"
"1944","Indonesia","IDN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","000","0"
"1945","Indonesia","IDN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","000","15.6019712327918"
"1946","Indonesia","IDN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","000","5.93212436285788"
"1947","Indonesia","IDN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","000","7.255"
"1948","Indonesia","IDN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","000","0"
"1949","Indonesia","IDN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","000","390.374552896338"
"1950","Indonesia","IDN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","000","5.22368068577552"
"1951","Indonesia","IDN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","000","45.2999992370605"
"1952","Indonesia","IDN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","000","17.3999996185303"
"1953","Indonesia","IDN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","000","37.2999992370605"
"1954","Indonesia","IDN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","000","0"
"1955","Indonesia","IDN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","000","40.9773085458247"
"1956","Indonesia","IDN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","000","4550355285.71428"
"1957","Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","000","780.092078086415"
"1958","Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","000","4601.8493587942"
"1959","Indonesia","IDN","GINI index (World Bank estimate)","SI.POV.GINI","000","0"
"1960","Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","000","6.09999990463257"
"1961","Japan","JPN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","000","100"
"1962","Japan","JPN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","000","30217.8569674139"
"1963","Japan","JPN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","000","0"
"1964","Japan","JPN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","000","0"
"1965","Japan","JPN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","000","1.58990730527799"
"1966","Japan","JPN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","000","18.372521548382"
"1967","Japan","JPN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","000","7.7"
"1968","Japan","JPN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","000","0"
"1969","Japan","JPN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","000","7975.20556908935"
"1970","Japan","JPN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","000","1.60860413504877"
"1971","Japan","JPN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","000","5.09999990463257"
"1972","Japan","JPN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","000","31.2000007629395"
"1973","Japan","JPN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","000","63.0999984741211"
"1974","Japan","JPN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","000","0"
"1975","Japan","JPN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","000","10.8773781037932"
"1976","Japan","JPN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","000","34339324665.5463"
"1977","Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","000","37299.6441291293"
"1978","Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","000","25938.1978920515"
"1979","Japan","JPN","GINI index (World Bank estimate)","SI.POV.GINI","000","0"
"1980","Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","000","4.80000019073486"
"1981","Korea, Rep.","KOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","000","98"
"1982","Korea, Rep.","KOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","000","9817.81196590495"
"1983","Korea, Rep.","KOR","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","000","0.877160012722015"
"1984","Korea, Rep.","KOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","000","0"
"1985","Korea, Rep.","KOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","000","4.39289926300698"
"1986","Korea, Rep.","KOR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","000","15.2983660286894"
"1987","Korea, Rep.","KOR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","000","5.2"
"1988","Korea, Rep.","KOR","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","000","0"
"1989","Korea, Rep.","KOR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","000","5906.95933303936"
"1990","Korea, Rep.","KOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","000","0.0350055107685269"
"1991","Korea, Rep.","KOR","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","000","10.6000003814697"
"1992","Korea, Rep.","KOR","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","000","28.1000003814697"
"1993","Korea, Rep.","KOR","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","000","61.2000007629395"
"1994","Korea, Rep.","KOR","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","000","0"
"1995","Korea, Rep.","KOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","000","35.0088675022769"
"1996","Korea, Rep.","KOR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","000","-6667300000"
"1997","Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","000","11947.5772472444"
